,0,1,2,3,4,5,6,7,8,9,10
0,0.07445686922109285,0.12704057895057558,0.11775030760678716,0.11107263933074799,0.12086013296784488,0.1653823084926622,0.2679807412569862,0.4725817879441518,0.6757503150286519,1.2165493097616404,1.4310836249909173
1,0.0744568691607454,0.12704057888756823,0.11775030753970847,0.11107263925528209,0.12086013287505976,0.165382308382791,0.2679807411187022,0.472581787792369,0.6757503148898529,1.2165493096698257,1.4310836248975138
2,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
3,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
4,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
5,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
6,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
7,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
8,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
9,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
10,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
11,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
12,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
13,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
14,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
15,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
16,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
17,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
18,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
19,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
20,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
21,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
22,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
23,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
24,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
25,0.07445686916074484,0.12704057888756765,0.11775030753970789,0.11107263925528148,0.1208601328750591,0.16538230838279033,0.2679807411187015,0.47258178779236837,0.6757503148898525,1.2165493096698254,1.4310836248975138
